f,l,H,dg,fid,FORM_CODE,PERIMETER,AREA,IGME_NAME,HYDRO_CODE,Density_g_,Source,H2,H3
41.100679000000000,22.920933000000002,335.000000000000000,0.776451000000000,"7816",gn,"2180235.458","1146683215",?????,"-",??????????,"-","185",329.022338867188
41.140680000000003,22.967634000000000,430.500000000000000,3.975210000000000,"6676",Pt.t,"38695.953","7108790.204",,"111","2.2",USGS,"203",422.720367431641
41.108980000000003,22.995933999999998,401.500000000000000,10.386100000000001,"7816",gn,"2180235.458","1146683215",?????,"-",??????????,"-","194",365.750244140625
41.125678999999998,22.877631000000001,363.000000000000000,-5.887900000000000,"5903",ab,"2650.748","299769.07",??????,"413","3",Carmichael,"194",380.944519042969
41.185679999999998,22.810929000000002,217.000000000000000,1.250470000000000,"5787",gn,"562.005","21232.89",??????,"413","2.8",Carmichael,"161",215.373352050781
41.142378999999998,22.792629000000002,250.000000000000000,1.727100000000000,"7816",gn,"2180235.458","1146683215",?????,"-",??????????,"-","161",239.931884765625
41.108978000000000,22.782629000000000,113.000000000000000,2.798710000000000,"5865",H.t,"33429.754","4204191.74",??????,"121","2.2",USGS,"147",99.4680938720703
41.087378000000001,22.797630000000002,117.500000000000000,0.831262000000000,"6848",Pt.t,"275384.005","180310814.9",,"111","2.2",USGS,"148",105.392234802246
41.067377000000000,22.762629000000000,80.500000000000000,5.763330000000000,"6848",Pt.t,"275384.005","180310814.9",,"111","2.2",USGS,"144",65.9194030761719
41.022376999999999,22.804231000000001,125.500000000000000,-1.483360000000000,"6854",el,"91911.265","22260912.93",,"42","2.67",Average,"148",117.737602233887
41.053977000000003,22.805930000000000,112.500000000000000,-2.333450000000000,"6848",Pt.t,"275384.005","180310814.9",,"111","2.2",USGS,"148",106.503463745117
41.073977999999997,22.855931000000002,237.000000000000000,-0.190035000000000,"7816",gn,"2180235.458","1146683215",?????,"-",??????????,"-","167",252.509185791016
41.022376000000001,22.764230000000001,92.500000000000000,-7.082330000000000,"6848",Pt.t,"275384.005","180310814.9",,"111","2.2",USGS,"147",105.069610595703
41.038978000000000,22.875931999999999,211.500000000000000,-5.152440000000000,"6848",Pt.t,"275384.005","180310814.9",,"111","2.2",USGS,"166",218.88264465332
41.068978000000001,22.912633000000000,249.000000000000000,-0.055348000000000,"5777",H.t,"77250.16","9518435.066",??????,"121","2.2",USGS,"171",255.57194519043
41.028978000000002,22.934234000000000,241.000000000000000,-0.879649000000000,"6043",Pt.t1.s,"72030.178","26269041.61",,"121","2.2",USGS,"170",249.53857421875
41.045678000000002,22.960934000000002,221.000000000000000,1.117090000000000,"6677",Pt.t,"46086.137","11226913.43",,"111","2.2",USGS,"168",245.242431640625
41.072378999999998,23.065936000000001,364.000000000000000,10.722700000000000,"7816",gn,"2180235.458","1146683215",?????,"-",??????????,"-","200",386.580139160156
41.118980000000001,23.065936000000001,571.000000000000000,17.011199999999999,"6273",?,"976.774","39320.562",???????,"412","2.65",Carmichael,"216",526.688171386719
41.075679000000001,23.015934999999999,310.500000000000000,13.083600000000001,"6449",H.c,"12237.192","815631.156",???????,"121","2.2",USGS,"179",290.252227783203
41.145681000000003,23.002634000000000,385.500000000000000,9.003080000000002,"6676",Pt.t,"38695.953","7108790.204",,"111","2.2",USGS,"202",402.032440185547
41.045679000000000,23.042636000000002,578.000000000000000,9.089449999999999,"7816",gn,"2180235.458","1146683215",?????,"-",??????????,"-","216",584.5615234375
41.020677999999997,23.022635999999999,475.500000000000000,1.696130000000000,"7816",gn,"2180235.458","1146683215",?????,"-",??????????,"-","212",481.114044189453
41.012377999999998,23.097638000000000,749.000000000000000,6.783810000000000,"7816",gn,"2180235.458","1146683215",?????,"-",??????????,"-","221",758.151245117188
41.010679000000003,23.205940999999999,546.500000000000000,10.656200000000000,"7816",gn,"2180235.458","1146683215",?????,"-",??????????,"-","216",596.649169921875
41.190685000000002,23.592648000000001,736.500000000000000,12.993000000000000,"9042",Pt.l,s,"9534.702","1313589.437",??????,"111","2.2","219",721.890319824219
41.238987000000002,23.672649000000000,883.500000000000000,6.334060000000000,"9303",gn,mr,"6784.943","1265293.22",,"2132","2.8","223",919.839782714844
41.053981999999998,23.647651000000000,83.000000000000000,2.622320000000000,"9252",Pt.t3,"184605.186","34752676.29",,"121","2.2",USGS,"143",75.5740737915039
41.012380999999998,23.650950999999999,37.500000000000000,-15.670000000000000,"9297",Ng.l2,"10335.569","2148641.56",??????,"411","2.2",USGS,"128",30.9635829925537
41.078985000000003,23.974257999999999,114.000000000000000,2.024990000000000,"9029",Pt.lm,"95860.993","62977285.61",,"42","2.2",USGS,"147",105.02613067627
41.252381999999997,22.792628000000001,184.000000000000000,-0.409917000000000,"7826",H.al,"31882.269","17016456.93",,"111","2.2",USGS,"155",165.01789855957
41.295682999999997,22.805928000000002,372.500000000000000,-6.542550000000000,"7678",Q.cs3,"3990.363","823956.398",??????????,"-",??????,"42","200",359.476837158203
41.302382999999999,22.874330000000000,450.000000000000000,-2.882310000000000,"7605",Q.cs3,"13524.888","8511572.85",??????????,"-",??????,"42","207",442.725189208984
41.258982000000003,22.849229000000001,199.000000000000000,-1.398770000000000,"7825",gn2,"3751.816","522380.532",??????????,"-",??????,"413","167",240.389694213867
41.283982999999999,22.930931000000001,250.000000000000000,3.933220000000000,"7806",Q.cs2,"133460.176","62663782.59",??????????,"-",??????,"111","172",249.063110351562
41.260683000000000,22.932631000000001,136.500000000000000,10.869700000000000,"7817",Q.cs1,"102874.375","43135813.86",??????????,"-",??????,"111","152",137.463714599609
41.293984000000002,22.985931999999998,335.500000000000000,-0.613935000000000,"7806",Q.cs2,"133460.176","62663782.59",??????????,"-",??????,"111","182",327.627655029297
41.332386999999997,23.410941999999999,768.500000000000000,4.159220000000001,"7906",gn-sch,"103200.147","21060919.63",???,??????????,"413","2.8","222",739.060791015625
41.374088000000000,23.440942000000000,305.000000000000000,7.505390000000000,"7831",Pt.l,s,"75555.504","17408298.12",???,??????????,"111","175",291.972900390625
41.323985999999998,23.349240999999999,64.000000000000000,7.286280000000000,"7885",water_surf,"65779.564","4935164.965",,"0","1",Standard,"153",55.5
41.358986999999999,23.354240000000001,76.500000000000000,2.565380000000000,"7852",M-Pl.s,l,"46350.855","13212807.5",???,??????????,"121","143",78.8794403076172
41.315686999999997,23.535945000000002,478.500000000000000,7.822410000000000,"10303",H.al,"41781.493","2723549.741",,"121","2.2",USGS,"216",465.432983398438
41.313988000000002,23.577646000000001,578.500000000000000,-2.539800000000000,"10293",??1,"120055.148","111684701.8",,"222","2.67",Average,"217",624.793395996094
40.646766000000000,22.292321999999999,2.400000000000000,11.883900000000001,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"101",0.865428030490875
40.675766000000003,22.310523000000000,4.700000000000000,19.393999999999998,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",4.48134088516235
40.642265999999999,22.283321999999998,2.100000000000000,10.715800000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"101",1.35320436954498
40.636364999999998,22.293122000000000,2.600000000000000,10.065899999999999,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",1.7773973941803
40.636065000000002,22.277622000000001,2.700000000000000,9.056810000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",1.59554040431976
40.639865000000000,22.268122000000002,2.200000000000000,8.464300000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",1.76178538799286
40.644866000000000,22.256022000000002,3.900000000000000,7.683590000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"104",4.16678380966187
40.630564999999997,22.283522000000001,3.000000000000000,8.243420000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",3.29730725288391
40.629764999999999,22.271522000000001,3.300000000000000,6.621030000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",2.89391922950745
40.622565000000002,22.264821999999999,5.100000000000000,4.466150000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"104",4.09814453125
40.632565000000000,22.260021999999999,4.200000000000000,5.778830000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",4.34993171691895
40.645265999999999,22.333622999999999,3.600000000000000,8.467150000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",3.24168157577515
40.653066000000003,22.323122999999999,2.800000000000000,11.921500000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.34388303756714
40.663066000000001,22.358124000000000,3.600000000000000,7.479990000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",2.71496748924255
40.663367000000001,22.383824000000001,3.400000000000000,0.590175000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",3.10854864120483
40.660066999999998,22.394124999999999,3.200000000000000,-2.467220000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",2.83259701728821
40.656267000000000,22.405825000000000,3.300000000000000,-5.421220000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",3.04749631881714
40.649366000000001,22.399525000000001,5.300000000000000,-5.845800000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"104",4.00741243362427
40.652566000000000,22.389524999999999,4.100000000000000,-3.045200000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",3.06271362304688
40.654766000000002,22.376024000000001,3.700000000000000,0.620600000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"104",3.76182556152344
40.654266000000000,22.366323999999999,5.000000000000000,3.314310000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"104",3.96550893783569
40.580564000000003,22.246022000000000,20.100000000000001,-6.807820000000000,"1250",Ptiv,"24256.603","16317673.27",,"121","2.2",USGS,"122",22.8399238586426
40.600264000000003,22.236822000000000,17.800000000000001,-5.842770000000000,"821",Ptiv,"4170.929","933038.793",??????,"311","2.2",USGS,"118",19.6694011688232
40.586863999999998,22.253122000000001,14.699999999999999,-4.965840000000000,"1251",Ptiv,"6456.842","1966211.716",,"121","2.2",USGS,"116",17.8958282470703
40.583364000000003,22.262522000000001,13.600000000000000,-3.429940000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"116",15.8510122299194
40.592264000000000,22.263121999999999,9.300000000000001,-2.591470000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"111",11.7347583770752
40.599364999999999,22.272321999999999,6.700000000000000,0.816010000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",6.44091653823853
40.607765000000001,22.267522000000000,6.300000000000000,1.814490000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",6.07794284820557
40.606864999999999,22.277023000000000,6.000000000000000,2.831980000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",5.53544044494629
40.588363999999999,22.272122000000000,8.500000000000000,-1.572360000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"110",9.78172969818115
40.700068000000002,22.429324999999999,1.900000000000000,-1.017750000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.27515482902527
40.691867999999999,22.431525000000001,1.800000000000000,-1.060530000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"101",1.71186673641205
40.684367000000002,22.432825000000001,3.100000000000000,-1.698810000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",3.05768609046936
40.683767000000003,22.421325000000000,2.500000000000000,-0.944205000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.24984073638916
40.621766000000001,22.413625000000000,6.600000000000000,-12.082800000000001,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",6.73595237731934
40.708067999999997,22.438124999999999,2.400000000000000,-1.369880000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"101",2.05673027038574
40.697068000000002,22.439525000000000,2.200000000000000,-1.488240000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.14860582351685
40.721567999999998,22.463526000000002,2.100000000000000,-2.352530000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.02569198608398
40.721567999999998,22.443124999999998,2.700000000000000,-1.818920000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.35403919219971
40.673267000000003,22.413824999999999,3.300000000000000,-2.437170000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",2.14375948905945
40.690866999999997,22.407125000000001,2.700000000000000,0.600188000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.09096884727478
40.674067000000001,22.400524999999998,2.900000000000000,-0.622962000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.25258159637451
40.669266999999998,22.390324000000000,3.000000000000000,0.489652000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.39401602745056
40.667366999999999,22.400825000000001,2.600000000000000,-2.137850000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.32851147651672
40.674366999999997,22.376524000000000,3.200000000000000,4.825150000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",2.27111268043518
40.684066999999999,22.373823999999999,1.400000000000000,7.600420000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"101",1.06910729408264
40.694766999999999,22.371624000000001,1.600000000000000,9.997490000000001,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"101",1.41719663143158
40.674267000000000,22.365124000000002,2.800000000000000,8.085860000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",2.23662877082825
40.678066999999999,22.356124000000001,2.200000000000000,11.556400000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"105",2.68737411499023
40.623365000000000,22.303823000000001,5.000000000000000,7.734730000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"104",3.92553615570068
40.627265999999999,22.319623000000000,4.600000000000000,7.067300000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"104",3.91567444801331
40.617865000000002,22.322623000000000,5.100000000000000,4.743630000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",5.55800199508667
40.624566000000002,22.331524000000002,5.200000000000000,4.697810000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"104",4.11875629425049
40.615265000000001,22.308623000000001,6.100000000000000,5.705250000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",4.72767066955566
40.613365000000002,22.287822999999999,7.000000000000000,5.297460000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"105",5.33510160446167
40.632365999999998,22.408825000000000,6.300000000000000,-10.525800000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"106",5.78764724731445
40.642865999999998,22.413824999999999,6.000000000000000,-8.949380000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"105",4.20368623733521
40.647266999999999,22.421624999999999,6.100000000000000,-8.668799999999999,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"104",4.88711071014404
40.641866000000000,22.383025000000000,6.100000000000000,-3.580060000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"106",5.67474842071533
40.647266000000002,22.373024000000001,4.700000000000000,0.034724000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"105",4.2687668800354
40.643866000000003,22.362124000000001,4.800000000000000,1.585140000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"104",4.60163497924805
40.637765999999999,22.349523999999999,4.500000000000000,3.373960000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"104",4.1103138923645
40.736367999999999,22.365123000000001,2.200000000000000,15.895600000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",2.95745730400085
40.719068000000000,22.364522999999998,2.500000000000000,15.750800000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.22268128395081
40.718567999999998,22.371523000000000,1.600000000000000,13.576800000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"101",0.868960201740265
40.745367999999999,22.361022999999999,3.100000000000000,16.857800000000001,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",2.96654963493347
40.744067999999999,22.372523000000001,1.900000000000000,12.337000000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.23233485221863
40.734368000000003,22.380123999999999,1.200000000000000,10.335200000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"100",0.586873710155487
40.726768000000000,22.390523999999999,1.300000000000000,6.809990000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"100",0.351167440414429
40.753368000000002,22.371023000000001,2.500000000000000,11.785399999999999,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"102",2.98196744918823
40.657266999999997,22.416325000000001,4.100000000000000,-6.039830000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",2.88642811775208
40.665567000000003,22.422825000000000,4.200000000000000,-4.192350000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",3.02589154243469
40.662067000000000,22.436526000000001,5.600000000000000,-5.943050000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"105",4.81448221206665
40.650266999999999,22.436025999999998,8.100000000000000,-7.929310000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",6.40850877761841
40.658366999999998,22.455026000000000,5.200000000000000,-7.184350000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"104",4.26450824737549
40.665866999999999,22.458625999999999,4.900000000000000,-6.008970000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"104",3.49698638916016
40.664867000000001,22.445526000000001,5.000000000000000,-5.986760000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"106",5.28088474273682
40.674767000000003,22.453626000000000,5.700000000000000,-5.084900000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"105",4.89754247665405
40.673566999999998,22.442326000000001,6.500000000000000,-4.337890000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"106",5.30296087265015
40.680366999999997,22.443125999999999,4.400000000000001,-3.513400000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"105",4.57904958724976
40.689267000000001,22.447326000000000,3.900000000000000,-3.040430000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",3.28782296180725
40.684266999999998,22.456626000000000,3.800000000000000,-4.353420000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",3.77441835403442
40.677366999999997,22.433524999999999,5.300000000000000,-2.737890000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"104",4.17685556411743
40.675266999999998,22.422125000000001,4.900000000000000,-2.285780000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"104",3.30455255508423
40.631765999999999,22.437025999999999,6.600000000000000,-12.200500000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"108",9.09253025054932
40.625565999999999,22.426126000000000,8.300000000000002,-12.331300000000001,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",7.0346827507019
40.615065999999999,22.424526000000000,8.100000000000000,-13.099700000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"108",8.51653480529785
40.630566000000002,22.452625999999999,5.900000000000000,-11.895500000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"106",6.8576488494873
40.632066000000002,22.462326999999998,6.700000000000000,-10.782500000000001,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",4.85200691223145
40.622866000000002,22.464627000000000,6.900000000000000,-11.475400000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"106",5.73753643035889
40.631765999999999,22.471827000000001,5.700000000000000,-10.642400000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"104",4.17720031738281
40.647367000000003,22.485327000000002,4.700000000000000,-8.220739999999999,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"103",3.16914963722229
40.648367000000000,22.468526000000001,4.600000000000000,-8.856830000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"102",2.8081796169281
40.653567000000002,22.478527000000000,3.300000000000000,-7.856340000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",2.92232298851013
40.647767000000002,22.457826000000001,5.000000000000000,-9.010619999999999,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"103",6.1636791229248
40.654367000000001,22.499627000000000,3.700000000000000,-7.326660000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"103",2.93613362312317
40.551364000000000,22.295824000000000,19.399999999999999,-2.823870000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"118",21.909875869751
40.569364000000000,22.266323000000000,18.100000000000001,-4.743900000000000,"2261",al,"56933.863","23923096.52",,"111","2.2",USGS,"122",20.6379776000977
40.573763999999997,22.276122999999998,12.600000000000000,-2.073020000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"117",15.3598690032959
40.569864000000003,22.285623000000001,13.300000000000001,-0.790820000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"114",14.0735578536987
40.578864000000003,22.292822999999999,10.500000000000000,0.667254000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"110",10.5882320404053
40.558064000000002,22.284123000000001,16.500000000000000,-3.146280000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"120",19.8407440185547
40.584764000000000,22.297523000000002,8.800000000000002,1.564840000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"109",9.37640571594238
40.596865000000001,22.287023000000001,7.500000000000000,2.279110000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",7.97482442855835
40.615065000000001,22.261322000000000,5.400000000000000,2.027170000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",5.6470832824707
40.604864999999997,22.298822999999999,6.900000000000000,4.333680000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"106",6.59180450439453
40.598565000000001,22.308823000000000,7.700000000000000,3.524190000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",7.40520620346069
40.590764999999998,22.310023000000001,9.400000000000000,1.954720000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"109",11.6951179504395
40.562564000000002,22.333824000000000,16.399999999999999,-1.247320000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"116",15.4204759597778
40.569063999999997,22.325824000000001,14.000000000000000,0.333063000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"115",14.9360790252686
40.579563999999998,22.322624000000001,11.600000000000000,0.896636000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"111",12.8309755325317
40.577264000000000,22.330624000000000,12.600000000000000,0.882138000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"113",12.4349231719971
40.584065000000002,22.341124000000001,12.600000000000000,-0.077586000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"112",11.2442989349365
40.589365000000001,22.354123999999999,10.400000000000000,-2.364710000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"110",10.7358264923096
40.595264999999998,22.343124000000000,10.900000000000000,-0.199114000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"111",10.460542678833
40.600565000000003,22.356024000000001,10.199999999999999,-2.224940000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"110",10.4282894134521
40.608065000000003,22.348824000000000,7.600000000000000,-0.867252000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",6.87244558334351
40.613064999999999,22.357824000000001,7.300000000000000,-2.401970000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",7.0201096534729
40.605564999999999,22.368324999999999,8.500000000000000,-4.722060000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"109",8.15646743774414
40.603864999999999,22.381325000000000,8.000000000000000,-6.912960000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"108",8.40889549255371
40.594365000000003,22.364525000000000,10.199999999999999,-3.923220000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"110",8.9938440322876
40.578265000000002,22.361125000000001,10.800000000000001,-3.003780000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"111",11.1818790435791
40.576565000000002,22.388625000000001,11.800000000000001,-5.968990000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"112",11.7625007629395
40.618865999999997,22.368624000000001,7.000000000000000,-5.524400000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",6.7325873374939
40.626565999999997,22.363023999999999,6.000000000000000,-2.115810000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",5.65239715576172
40.622065999999997,22.354624000000001,6.000000000000000,-1.037800000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"106",5.71157026290894
40.628866000000002,22.341823999999999,5.000000000000000,3.151890000000000,"7201",H.lk,"86836.2","229797393.4",,"42","2.2",USGS,"104",4.4200325012207
40.614364999999999,22.332523999999999,6.600000000000000,2.754730000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",5.26223611831665
40.601264999999998,22.324824000000000,9.100000000000000,2.566580000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",8.60309028625488
40.623766000000003,22.443125999999999,6.900000000000000,-13.409300000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"110",8.94269275665283
40.633867000000002,22.489027000000000,5.300000000000000,-9.118399999999999,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",6.22583675384521
40.626266000000001,22.402325000000001,6.800000000000000,-10.356600000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",6.77589559555054
40.615865999999997,22.401325000000000,8.000000000000000,-10.643100000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"108",9.35149002075195
40.628366000000000,22.369523999999998,6.100000000000000,-3.513720000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",5.47956657409668
40.621566000000001,22.386125000000000,7.900000000000000,-8.428010000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",6.79671812057495
40.623565999999997,22.381824999999999,6.900000000000000,-6.607910000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",6.25957202911377
40.632765999999997,22.380324999999999,6.200000000000000,-4.812830000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"105",5.05581712722778
40.606364999999997,22.392125000000000,8.600000000000000,-8.654570000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"108",8.40385055541992
40.601765000000000,22.411625999999998,10.300000000000001,-11.231600000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"109",9.16839408874512
40.606065000000001,22.403524999999998,8.600000000000000,-10.507099999999999,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"108",8.32105255126953
40.613066000000003,22.414126000000000,7.700000000000000,-12.121200000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",7.32909440994263
40.602865999999999,22.497527999999999,6.800000000000000,-10.069400000000000,"7246",H,"554330.881","579845925.2",,"111","2.2",USGS,"107",6.98861265182495
