id,f,l,H,dg
1,40.553765,22.469628,11.7,-1.49267
1,40.553365,22.481328,10.2,-7.64027
1,40.551265,22.493528,10.1,-3.99228
1,40.560565,22.486528,7.4,-4.18959
1,40.570265,22.479528,8.1,-6.81552
1,40.577365,22.466527,12.1,-8.47483
1,40.569065,22.453527,8.9,-6.4478
1,40.564565,22.436827,9.7,-5.59838
1,40.558565,22.423526,11.9,-4.24935
1,40.554364,22.411326,13.3,-3.83664
1,40.551364,22.395526,15.5,-3.30852
1,40.538564,22.398626,21,-0.774992
1,40.525264,22.400126,27.6,1.85285
1,40.512763,22.401526,35.8,3.86988
1,40.508563,22.378126,34.9,3.0018
1,40.522064,22.373026,22.6,0.420066
1,40.534064,22.360625,17.4,-1.64265
1,40.529764,22.341125,20,-2.23673
1,40.496763,22.328025,60.1,-3.97144
1,40.503063,22.355025,39,0.192427
1,40.516063,22.352025,23.7,-1.0724
1,40.549864,22.359325,16.4,-2.171
1,40.547564,22.375625,15.8,-2.6483
1,40.536564,22.379126,18.5,-1.01097
1,40.560764,22.403126,14,-4.70535
1,40.570865,22.407826,13.1,-6.51018
1,40.576765,22.417626,13.1,-8.31611
1,40.575865,22.433526,10,-8.69231
1,40.580565,22.447627,10,-9.94803
1,40.557565,22.449527,9.2,-3.20396
1,40.551764,22.435027,10.7,-1.99144
1,40.545364,22.419826,14.7,-0.884917
1,40.533264,22.418126,20.4,1.61821
1,40.520764,22.415127,32.2,3.24675
1,40.498863,22.306324,50.4,-7.58183
1,40.509363,22.306524,26,-6.63476
1,40.503063,22.293024,36.3,-8.79314
1,40.511863,22.320524,29.3,-4.06627
1,40.514363,22.336325,25.4,-2.56949
1,40.521063,22.323624,21.2,-4.0819
1,40.565765,22.465327,9.7,-5.24
1,40.640865,22.138119,56.2,4.38826
1,40.640065,22.151519,46.5,3.77377
1,40.543364,22.339125,17.5,-2.41767
1,40.575764,22.16802,85.2,-5.44487
1,40.609864,22.130119,85.7,-7.27815
1,40.608064,22.205021,32.1,-4.88088
1,40.567364,22.220322,39.6,-8.79377
1,40.547863,22.202321,73.7,-2.47561
1,40.537063,22.240522,44.3,-6.9477
1,40.512263,22.282124,25.3,-8.15085
1,40.509263,22.268323,28.9,-8.38554
1,40.529863,22.293824,22.7,-6.06171
1,40.561065,22.385825,13.9,-4.24505
1,40.545065,22.502528,9.9,-6.05426
1,40.538765,22.511129,11.1,-7.17975
1,40.532565,22.520629,9,-7.36883
1,40.524765,22.526529,24.1,-6.70262
1,40.517364,22.529829,23.1,-5.5327
1,40.508264,22.529629,20.3,-4.40268
1,40.518065,22.54333,8.8,-7.39151
1,40.529765,22.537329,5,-6.32724
1,40.532865,22.55733,4.2,-10.555
1,40.542765,22.55753,5,-10.9254
1,40.542365,22.545529,4.7,-9.73428
1,40.538865,22.533529,5.4,-7.22156
1,40.778569,22.361523,9.1,11.2611
1,40.780369,22.374523,9.4,6.62566
1,40.782269,22.385123,11.9,3.34555
1,40.773869,22.385023,6.1,4.14016
1,40.783869,22.397624,19.9,0.733135
1,40.741369,22.435825,3.2,-1.10677
1,40.732868,22.429625,1.5,-0.494539
1,40.740269,22.447625,3.1,-1.60397
1,40.733268,22.442325,2.5,-1.36435
1,40.776569,22.402524,13.9,0.523351
1,40.781569,22.412024,20.8,-0.408771
1,40.771569,22.415524,15.8,-0.475045
1,40.764269,22.424024,11,-0.733529
1,40.765369,22.441325,13.2,-1.27584
1,40.756269,22.455125,10.3,-1.42132
1,40.762069,22.471625,17.2,-0.548045
1,40.760769,22.484826,16,-0.153153
1,40.788369,22.376123,13.3,4.66223
1,40.793369,22.366023,21,7.10042
1,40.80357,22.362123,33.3,6.14389
1,40.799269,22.374523,27.5,3.841
1,40.81257,22.362622,66.2,6.28937
1,40.82087,22.364022,97.8,7.94324
1,40.82877,22.367322,122.1,7.26372
1,40.83887,22.372122,157.7,7.01119
1,40.855871,22.363822,207.2,6.88465
1,40.84527,22.357122,131.9,7.10468
1,40.85187,22.348522,134.4,7.37517
1,40.83577,22.340122,56.2,9.17762
1,40.82707,22.340622,47.2,11.3061
1,40.81787,22.340322,40.7,11.8725
1,40.809269,22.354122,37.9,9.73639
1,40.84357,22.343022,81.1,5.23529
1,40.787569,22.361023,14.3,9.81654
1,40.72907,22.702631,20,2.63922
1,40.662369,22.879336,10,24.3047
1,40.589069,22.976039,22,8.25047
1,40.529067,22.96764,20,4.76125
1,40.515767,22.98264,20,4.86058
1,40.96578,23.534349,12,-20.0866
1,40.959078,23.332644,463.6,17.2281
1,40.959081,23.719353,59.5,-21.5382
1,40.952378,23.207641,679,14.3092
1,40.949071,22.094315,165.1,-3.87457
1,40.949074,22.542625,67.6,-7.13961
1,40.947377,23.096038,719.4,-0.759002
1,40.944082,24.00266,310,15.0914
1,40.942381,23.891057,195.8,-1.36038
1,40.942374,22.627627,60.3,-3.04304
1,40.940775,22.871033,213.8,-11.323
1,40.940771,22.171017,457.8,4.30241
1,40.937374,22.712629,149.4,2.48093
1,40.93237,21.87601,936,-9.91592
1,40.93237,22.021013,158,-5.71449
1,40.929076,23.009337,434,-11.2311
1,40.929076,22.946035,275,-9.79487
1,40.924079,23.486048,54,11.0694
1,40.924073,22.486024,244.5,3.94269
1,40.91908,23.821056,28.5,-16.1433
1,40.915772,22.399322,529.7,0.252748
1,40.915769,21.929311,841,-4.0735
1,40.912378,23.357645,776,14.0112
1,40.909077,23.267643,583,11.4927
1,40.905778,23.517649,126.7,11.5403
1,40.904072,22.331021,590,4.72672
1,40.902379,23.659352,56.8,-8.47905
1,40.902376,23.13604,571,-8.94849
1,40.897373,22.541026,165.2,-11.1283
1,40.89407,22.081015,233.1,-4.14722
1,40.894073,22.71763,81.6,7.85425
1,40.890773,22.654328,27.6,-5.278
1,40.88237,22.221018,236.7,9.78065
1,40.879069,22.031014,400,-5.32585
1,40.875769,21.969313,806.7,-0.914611
1,40.87577,22.161017,334.6,11.9895
1,40.870774,22.956036,307.1,-9.78191
1,40.870774,22.861034,138.5,1.81005
1,40.869077,23.411047,562.1,15.948
1,40.867372,22.602628,22.3,-6.18771
1,40.864079,23.861058,65.2,-1.67754
1,40.859075,23.032638,305.9,-20.137
1,40.857378,23.599351,306.5,10.072
1,40.857371,22.519326,120,-7.34684
1,40.854067,21.732607,1996.1,5.86996
1,40.85237,22.27932,108,8.3823
1,40.852375,23.081039,474,-22.7008
1,40.850777,23.52765,598.9,19.4289
1,40.840767,21.781008,1205.4,-3.67472
1,40.837368,21.996014,664,-0.149114
1,40.835769,22.086016,466.1,4.53014
1,40.834069,22.214319,63.5,19.2372
1,40.832369,22.144317,204.1,13.6212
1,40.829072,22.722631,99,4.26214
1,40.827372,22.657629,34.2,0.029572
1,40.824073,22.927636,143,0.547141
1,40.824076,23.459348,606.5,15.6882
1,40.819078,23.857658,144.8,8.72478
1,40.81237,22.347622,40,10.7186
1,40.809072,22.847634,140.8,12.4569
1,40.809067,21.981013,432,-19.2715
1,40.802373,23.019338,159.5,-16.0557
1,40.800768,22.047615,310,-8.30964
1,40.800768,22.051015,310,-8.99774
1,40.797366,21.83431,547.3,4.75898
1,40.797366,21.771009,604.8,-4.48438
1,40.789071,22.764332,258.4,14.6215
1,40.782373,23.061039,129.7,-20.0137
1,40.782376,23.52765,369,13.2819
1,40.782368,22.154318,40,7.18956
1,40.782367,22.091016,79.4,3.6291
1,40.780777,23.861058,1.4,-5.1492
1,40.779075,23.476049,442.4,20.1171
1,40.770773,23.121041,252.8,-17.4027
1,40.762366,21.906012,770,5.30624
1,40.754066,22.019315,303,-4.26139
1,40.737365,21.842611,636,3.62864
1,40.724072,23.122641,93,-17.8199
1,40.722372,23.002638,122.8,-0.011516
1,40.720766,22.141018,54.3,1.59964
1,40.719075,23.707655,2.8,-8.74586
1,40.719066,22.091017,160,3.33247
1,40.710772,23.191043,209.7,-12.0983
1,40.710766,22.007615,587,-1.83677
1,40.705765,21.932613,1160.5,5.32968
1,40.692372,23.232644,151,-10.1793
1,40.692374,23.511051,37,22.3363
1,40.692374,23.609353,195.3,3.95616
1,40.68737,22.942637,72,18.9831
1,40.684071,23.074341,93,-6.53484
1,40.662364,21.972615,1356,5.67687
1,40.659065,22.102618,172.2,8.73023
1,40.657374,23.622654,43.1,-3.58545
1,40.655772,23.311046,105.8,-15.6752
1,40.634071,23.252645,119.6,-14.4429
1,40.629072,23.526052,44.6,2.72209
1,40.627369,22.949338,4.2,28.6769
1,40.59577,23.181044,360,6.92425
1,40.594071,23.467651,143,4.10601
1,40.590771,23.42765,162.8,-2.51926
1,40.574072,23.627655,581,4.90968
1,40.572368,22.952639,1,14.0305
1,40.560762,21.962616,1211,11.3803
1,40.559071,23.549353,370.8,7.62186
1,40.55737,23.40605,259.7,-3.90356
1,40.557362,22.017617,1536,5.40504
1,40.555772,23.681056,717,5.1203
1,40.55077,23.482651,213,2.74252
1,40.544063,22.087619,1033.6,-5.83075
1,40.534069,23.282647,662.7,1.78936
1,40.530772,23.751058,520,3.68013
1,40.512368,23.157644,242.8,24.2206
1,40.509071,23.676057,544,6.93943
1,40.505769,23.336049,365.8,-17.9492
1,40.504066,22.907638,1.5,1.84034
1,40.497364,22.519329,130.7,-1.11274
1,40.495768,23.321048,663.6,-3.91415
1,40.482361,21.967617,1523.2,11.8257
1,40.47907,23.591055,821,-0.422142
1,40.470763,22.462628,405.3,10.6788
1,40.470761,22.022618,1591,10.6703
1,40.469066,22.942639,178.4,-2.52508
1,40.467364,22.577631,50.8,-4.85299
1,40.465766,23.014341,212,-1.30851
1,40.464065,22.857637,1.7,-7.72122
1,40.462368,23.356049,490,-5.47828
1,40.459069,23.519353,1165,-5.01135
1,40.454062,22.371026,340,13.4056
1,40.44577,23.752659,631,12.0848
1,40.442361,22.267624,718,-0.406469
1,40.44077,23.841061,0.3,16.1403
1,40.439066,23.144345,535,1.9569
1,40.434063,22.51933,277.3,6.62503
1,40.432368,23.427651,604,-0.810432
1,40.432361,22.182622,464,9.94981
1,40.430767,23.291048,677,10.1352
1,40.420768,23.497653,941,-3.24254
1,40.419066,23.097644,211,-4.81822
1,40.417362,22.472629,337.5,17.5726
1,40.415765,22.95764,87,-8.06244
1,40.415765,23.036042,178,-8.89839
1,40.415766,23.227647,501,2.13512
1,40.415763,22.604332,14.6,-7.15496
1,40.410761,22.307625,840,9.78789
1,40.407369,23.76606,130,6.47177
1,40.407368,23.647657,441,0.619626
1,40.407361,22.397627,472,17.8128
1,40.40237,23.877662,1,3.98233
1,40.397367,23.34105,522,12.5842
1,40.38736,22.226024,747,2.6516
1,40.380765,23.152645,281,-7.47285
1,40.379067,23.527654,578,-3.37893
1,40.377367,23.441052,520,0.223313
1,40.37737,23.956064,74.4,14.0896
1,40.375764,23.044343,86,-11.1746
1,40.372359,22.176022,590,6.22308
1,40.365767,23.597656,359,-3.49673
1,40.365761,22.459329,317.2,23.5791
1,40.364061,22.546031,192.3,12.0693
1,40.362366,23.389351,314,18.2166
1,40.360765,23.217647,202,-17.6999
1,40.35406,22.366027,408,11.3897
1,40.345764,23.116045,128,-1.95303
1,40.34076,22.427629,272,20.6502
1,40.334065,23.32605,165,12.7857
1,40.325764,23.177647,132,-10.1795
1,40.325766,23.447653,260,28.3717
1,40.324059,22.306026,513,7.22014
1,40.32236,22.556032,71,11.4305
1,40.320766,23.559355,226,2.73792
1,40.319064,23.244348,129,-8.84882
1,40.31736,22.46603,185,18.8426
1,40.307365,23.386052,91,29.0717
1,40.30576,22.619333,0,0.324335
1,40.280758,22.311027,437,-3.56875
1,40.279059,22.514331,35,7.61056
1,40.277358,22.379328,259,0.381329
1,40.274064,23.30105,88.5,11.4442
1,40.267359,22.531032,26,6.16798
1,40.260765,23.517655,26,39.2379
1,40.254064,23.366052,1,17.9708
1,40.239063,23.28435,0.3,1.89148
1,40.224057,22.296027,588.4,12.6401
1,40.224058,22.476031,29,2.10593
1,40.207358,22.569333,3,-2.92598
1,40.190757,22.489332,13,1.40751
1,40.149061,23.317651,0.1,-11.3706
1,40.137364,23.934366,0.1,-27.9091
1,40.125755,22.247627,1536,5.91828
1,40.102361,23.437655,0.1,1.16896
1,40.09736,23.309352,0.1,-13.4428
1,40.097364,23.981068,0.1,-17.5237
1,40.07906,23.386054,108,-5.60755
1,40.03236,23.497657,0,5.71902
1,40.017361,23.822665,0,19.6209
1,39.995761,23.889366,0.5,10.2357
1,39.992362,23.991069,0.3,4.34069
1,39.970758,23.452656,0,1.00141
1,39.959059,23.60606,287,7.45835
1,39.957359,23.682662,1.2,12.2148
1,41.397389,23.486043,497.5,6.5964
1,41.337387,23.296039,788.8,4.18566
1,41.317388,23.566046,647,7.72359
1,41.312387,23.421043,772.5,9.14048
1,41.292384,23.044334,693.5,4.27123
1,41.277385,23.31764,72.2,-0.751563
1,41.277387,23.667649,1236,5.54255
1,41.264087,23.584347,1430,-6.00228
1,41.257384,23.139336,39,-1.19471
1,41.250783,23.057634,66.9,6.69925
1,41.242385,23.392643,165,-0.393394
1,41.239084,23.211038,31.7,-5.99409
1,41.239086,23.671049,880,5.76296
1,41.209084,23.307641,43.7,-15.4735
1,41.187384,23.387643,78.9,-7.90663
1,41.182385,23.627649,1032,11.803
1,41.162382,23.25604,31.5,-10.117
1,41.147383,23.421044,96.7,-9.46583
1,41.129082,23.376043,26.7,-23.5796
1,41.120781,23.066036,571.1,14.4409
1,41.114082,23.301042,27,-9.85948
1,41.110784,23.687651,460,9.55783
1,41.099083,23.63605,188,11.8549
1,41.090783,23.549348,50.8,4.65996
1,41.085781,23.22934,368,13.4893
1,41.07738,23.147638,701,16.2632
1,41.069081,23.389344,19.6,-23.1495
1,41.050779,23.044336,655,12.8555
1,41.050784,23.979358,278.4,12.3605
1,41.049084,23.876056,379.5,6.21131
1,41.044079,23.116038,786,10.7628
1,41.039082,23.676051,108.4,-2.95795
1,41.037381,23.549348,20,-21.2805
1,41.030783,23.791054,156,-5.51649
1,41.025781,23.60605,34,-17.3777
1,41.020781,23.482647,14,-29.0652
1,41.01908,23.392645,20.3,-13.8564
1,41.014082,23.726053,126,-9.1131
1,41.012379,23.211041,603.3,18.9652
1,40.999079,23.267642,618.7,18.8261
1,40.999082,23.866056,182,-4.33513
1,40.997377,23.006036,446.7,-2.74359
1,40.995772,22.127615,136,-8.69722
1,40.995777,22.874333,295,-6.59842
1,40.994083,24.076061,148.1,13.613
1,40.992378,23.16604,587.2,13.262
1,40.990782,23.799355,142,-11.7011
1,40.990776,22.727629,210.9,1.20117
1,40.989083,24.01436,189,15.1267
1,40.987375,22.581026,29.7,-5.20134
1,40.984078,23.084338,682,2.0995
1,40.984073,22.354321,1135,-7.53282
1,40.980776,22.811031,211.1,-1.43114
1,40.979077,22.964335,299.7,-6.74812
1,40.977381,23.624351,9,-24.7744
1,40.972374,22.474323,192.6,3.21805
1,40.970771,21.947611,290,-5.65876
1,40.969071,22.019313,160.7,-10.6613
1,41.086783,23.721352,264,10.5441
1,41.081883,23.685851,224.3,16.6293
1,40.986382,23.787654,53.8,-11.3612
1,40.988281,23.59705,7.4,-25.2496
1,40.966281,23.683852,1.4,-22.2347
1,40.942281,23.839556,9.9,-13.2401
1,41.002783,23.890157,94.6,5.01715
1,41.019782,23.790554,115.3,-5.42995
1,40.88878,23.905858,149.5,-1.18414
1,40.968582,23.942558,133.2,10.2784
1,40.950782,23.963859,224.1,10.6717
1,40.918279,23.605651,8.8,-6.16207
1,40.93178,23.675652,3.6,-17.103
1,39.967353,22.586036,514,-18.1373
1,39.989053,22.531035,770,-2.63209
1,39.98576,23.62266,7,5.87368
1,39.959059,23.677662,3,10.8957
1,39.930759,23.732663,1,16.9336
1,39.955759,23.624361,280.5,9.03556
1,39.927358,23.612661,107,11.4041
1,39.929058,23.58266,3,10.0168
1,39.945758,23.534358,0.5,6.02492
1,39.970761,23.919367,1,18.0461
1,39.967361,23.956068,167,26.3642
1,39.989061,23.981069,2,5.2653
1,40.239058,22.377629,206.5,4.78453
1,40.099061,23.437655,1.5,-1.26853
1,40.322367,23.699359,41.5,-0.372559
1,40.47237,23.699358,650,6.37472
1,40.389068,23.599356,252.5,-7.39079
1,40.315768,24.006066,5,-5.4375
1,40.594065,22.399325,17,-7.48164
1,40.699068,22.529328,8.5,-4.821
1,40.65737,22.984339,214,21.7188
1,40.67077,22.934337,48.5,28.036
1,40.730771,22.917636,256,21.4817
1,40.727371,22.981038,175.5,-1.83881
1,40.674069,22.802634,12.5,14.5999
1,40.669072,23.246045,80,-16.1721
1,40.724072,23.171042,108,-15.579
1,40.730772,23.08764,90.5,-12.0602
1,40.719071,23.006039,148,2.9558
1,40.664071,23.117642,88.5,-7.53081
1,40.62737,23.101042,489,10.5168
1,40.634071,23.251045,119.5,-13.1188
1,40.637372,23.492651,51.5,0.548079
1,40.604071,23.326047,408.5,-10.9248
1,40.629072,23.346048,471.5,-13.7094
1,40.590771,23.43105,163,0.204537
1,40.620772,23.409349,228,-7.67153
1,40.689072,23.282645,141,-6.96416
1,40.720773,23.286045,294,-11.0479
1,40.744074,23.386047,424.5,3.33743
1,40.702373,23.357647,89,-8.88283
1,40.694073,23.432649,43.5,10.0381
1,40.690774,23.49265,53,20.986
1,40.745775,23.472649,395,25.7988
1,40.630773,23.562653,44,1.68476
1,40.632373,23.699356,384.5,-20.8408
1,40.654073,23.609354,42,-3.29873
1,40.612372,23.591054,124.5,0.891101
1,40.677374,23.562652,42.5,10.5442
1,40.690774,23.511051,37,23.0464
1,40.692374,23.606053,185,1.31147
1,40.735775,23.579352,335,9.61126
1,40.982373,22.357621,1144,0.27668
1,40.809073,22.957636,186.5,-0.747437
1,40.769072,22.924336,245,9.8096
1,40.785773,23.004338,135.5,-10.6221
1,40.820774,23.024338,205,-15.1074
1,40.757373,23.07764,106,-14.0115
1,40.794074,23.09604,274,-21.37
1,40.754073,23.127641,126.5,-19.0707
1,40.767375,23.422648,395.5,15.3033
1,40.779075,23.49265,363,23.6455
1,40.799075,23.384347,509.5,11.4012
1,40.805776,23.449348,393,20.1723
1,40.814076,23.489349,411,15.4349
1,40.989079,23.252642,539,21.0939
1,40.907379,23.57935,64,1.77837
1,40.904078,23.501048,81,13.8092
1,40.97238,23.511048,13.5,-21.8219
1,40.95408,23.58605,8,-19.6279
1,40.992381,23.60105,11,-24.7965
1,40.990781,23.667652,34.5,-19.1498
1,40.95908,23.711053,4.5,-22.114
1,40.894079,23.704353,104,-10.4124
1,40.875779,23.742655,38,-7.95972
1,40.862379,23.862658,60.5,-2.71224
1,40.91578,23.871057,78,-12.102
1,40.940781,23.772655,9,-17.9123
1,40.990782,23.789355,102,-9.32777
1,40.980782,23.864356,127,-3.80518
1,40.947381,23.919358,198.5,6.74359
1,40.977382,23.959359,161,17.2833
1,40.87078,23.931059,242.5,20.5902
1,40.832379,23.932659,390,15.8001
1,40.992383,24.076061,142,12.2606
1,40.970783,24.101062,506,13.1775
1,40.982383,24.03266,189,12.4429
1,41.005774,22.292619,1198,-0.356959
1,41.042374,22.292618,1148.5,-5.11736
1,41.205783,23.206038,38.5,2.31831
1,41.240784,23.224339,39.5,-4.4499
1,41.109081,23.184339,517.5,10.8119
1,41.05078,23.229341,497,12.777
1,41.099082,23.492646,52,-3.64834
1,41.144083,23.442645,111,-6.08744
1,41.185784,23.387643,79,-7.15023
1,41.205784,23.331041,41,-16.5069
1,41.234084,23.257639,37,-9.36491
1,41.160782,23.25604,32,-9.57639
1,41.200783,23.28604,42,-14.28
1,41.160783,23.311041,37,-14.888
1,41.134082,23.274341,31.5,-6.38722
1,41.107382,23.322642,28,-11.8491
1,41.102382,23.421045,27,-19.935
1,41.062381,23.462646,22,-21.6282
1,41.069081,23.379344,28.5,-16.2807
1,41.01578,23.482647,17,-26.1458
1,41.01738,23.439346,20.5,-21.9091
1,41.014082,23.727653,126,-8.5018
1,41.057383,23.691052,121.5,6.51269
1,41.097383,23.686051,269,10.0166
1,41.090782,23.532647,99.5,3.78727
1,41.194085,23.542647,713.5,12.3671
1,41.232386,23.577647,1302,4.27423
1,41.132384,23.564348,318,14.542
1,41.087383,23.607649,61,10.5773
1,41.030782,23.61435,26,-10.9681
1,41.055782,23.581049,33.5,-9.45765
1,41.037381,23.524348,19,-24.7517
1,41.007381,23.557649,16.5,-25.0299
1,41.047384,23.952658,200,8.64479
1,41.090785,23.899356,637.5,8.83978
1,41.010784,24.04436,103,15.2162
1,41.260784,23.201038,66,-3.08235
1,41.277384,23.081035,233.5,-1.88064
1,41.284084,23.032633,332.5,-0.208535
1,41.262385,23.252639,43.5,-6.88689
1,41.260785,23.372642,86.5,-9.37914
1,41.299086,23.399342,555.5,2.02963
1,41.337388,23.487644,1004,9.55976
1,41.260787,23.687649,941.5,9.99169
1,41.290788,23.686049,1056,6.9144
1,40.700703,22.952783,108.2,22.3184
1,40.702103,22.953683,114.7,22.0059
1,40.702903,22.954782,122,21.4748
1,40.704603,22.956382,129.4,20.335
1,40.706303,22.958882,130.7,17.5268
1,40.709002,22.961182,135.8,14.4409
1,40.711302,22.962582,146.9,12.0445
1,40.713202,22.963382,158,12.4266
1,40.714602,22.964182,171.6,13.4082
1,40.716302,22.965882,184.1,14.1526
1,40.717901,22.968082,196.9,13.079
1,40.718801,22.970582,209.2,11.9062
1,40.720701,22.973381,220.2,11.8145
1,40.721301,22.976181,228,11.0277
1,40.724,22.978381,232.2,9.91748
1,40.7263,22.981181,235.9,9.6888
1,40.7279,22.983681,229.9,9.94962
1,40.7285,22.98618,216.2,8.57743
1,40.7296,22.98888,201.5,10.989
1,40.7296,22.99228,183.9,10.0671
1,40.7293,22.995579,165.2,8.38516
1,40.728999,22.999779,146.1,8.00406
1,40.728999,23.001679,128.8,6.11807
1,40.727899,23.004778,110.2,3.03017
1,40.727399,23.006978,101.3,0.589266
1,40.727899,23.009478,98.5,-0.605825
1,40.728999,23.009778,93.7,-2.45612
1,40.730699,23.011678,91.7,-3.666
1,40.732399,23.012778,90.3,-4.02329
1,40.732899,23.016177,88.7,-4.93857
1,40.732899,23.019777,87.8,-5.78577
1,40.732898,23.023377,87.5,-6.74586
1,40.733498,23.026676,87.3,-7.67865
1,40.734598,23.030076,87.2,-8.92333
1,40.735698,23.033676,87.8,-10.1906
1,40.736798,23.036375,88.1,-10.7478
1,40.737398,23.039475,89.1,-11.573
1,40.738497,23.042275,89.7,-12.3526
1,40.739597,23.045075,91.1,-13.0291
1,40.740697,23.048074,92.1,-13.8064
1,40.741297,23.050874,92.7,-14.5699
1,40.742397,23.053374,93.7,-14.8929
1,40.743497,23.056674,94.5,-15.3558
1,40.744596,23.059773,96.8,-15.6232
1,40.745696,23.061973,101.8,-15.19
1,40.747896,23.064473,97.8,-16.1498
1,40.747396,23.067773,96.8,-16.184
1,40.746796,23.070572,95.2,-16.0956
1,40.747896,23.073872,96.1,-15.7293
1,40.748996,23.076972,96.2,-15.1241
1,40.752895,23.079172,96.9,-15.8036
1,40.753995,23.080872,97.4,-16.1676
1,40.755695,23.083071,100.6,-16.8647
1,40.757895,23.085571,103.6,-17.5349
1,40.759594,23.087771,109.4,-18.4478
1,40.760694,23.090071,113.2,-18.8662
1,40.762394,23.091171,116.4,-19.7153
1,40.764594,23.093071,124.1,-20.5605
1,40.766293,23.095071,131,-21.0819
1,40.768993,23.096971,137.8,-21.6194
1,40.770093,23.09947,144.9,-21.38
1,40.771293,23.10167,151.7,-20.4936
1,40.772893,23.10307,159.5,-19.6494
1,40.773992,23.10507,166.5,-19.5031
1,40.778492,23.10667,160.7,-21.6716
1,40.780092,23.10777,168.6,-22.1366
1,40.781792,23.11007,189.2,-21.3113
1,40.783491,23.114469,215.3,-21.7499
1,40.784591,23.115869,221.4,-22.3545
1,40.786291,23.118369,235.8,-22.1994
1,40.788491,23.120569,255.7,-22.401
1,40.78959,23.122269,269,-22.9317
1,40.79239,23.123669,283.1,-23.8884
1,40.79399,23.126369,295.2,-22.5694
1,40.79399,23.129468,314.5,-23.4864
1,40.79569,23.131968,323.2,-26.031
1,40.798489,23.135268,340.3,-25.6276
1,40.800089,23.138068,350.8,-23.0593
1,40.801789,23.140068,365.9,-21.4997
1,40.802889,23.141367,382.7,-19.5797
1,40.803489,23.143667,393.6,-18.0357
1,40.803988,23.145867,387.9,-19.5847
1,40.660704,23.113863,107.9,-4.08289
1,40.657404,23.113663,129.1,-1.76232
1,40.654304,23.113363,162.8,0.63346
1,40.651305,23.113363,182.4,0.743639
1,40.649305,23.113363,189.2,0.995325
1,40.646805,23.112763,209.2,1.46101
1,40.645105,23.112263,233.4,3.73449
1,40.643205,23.111363,243.1,3.19348
1,40.640706,23.110563,267.2,3.40176
1,40.637906,23.106663,336,5.38333
1,40.636806,23.104463,353.6,6.48062
1,40.635106,23.102763,389.7,9.7136
1,40.634007,23.099763,441.8,10.22
1,40.632607,23.099463,463.9,8.87848
1,40.631507,23.098063,508.9,12.8841
1,40.628807,23.096163,491.3,14.1071
1,40.627407,23.089464,492.4,15.4508
1,40.626008,23.086964,492,17.2505
1,40.625108,23.083865,494.5,17.3939
1,40.625108,23.080865,497.4,17.8508
1,40.625108,23.077765,506.1,19.1452
1,40.623808,23.074466,498.7,19.5211
1,40.621808,23.073066,501.8,19.8413
1,40.621008,23.069766,499.7,21.3022
1,40.620109,23.068066,487.9,21.2799
1,40.619309,23.065866,506.6,25.4484
1,40.617909,23.063666,496.4,21.3909
1,40.617109,23.062766,499.3,21.7782
1,40.615709,23.052767,514.9,26.7558
1,40.61181,23.057767,482.2,25.1635
1,40.61011,23.056167,446.6,25.2307
1,40.60851,23.054467,437.7,26.4704
1,40.60681,23.053367,436.4,27.2071
1,40.60541,23.053867,412.9,28.4731
1,40.60431,23.052567,373.9,27.2116
1,40.602911,23.051667,366.3,28.387
1,40.600711,23.051667,348.6,29.7855
1,40.598511,23.050267,342,30.3581
1,40.596511,23.050067,319.3,30.9687
1,40.590412,23.045567,366.7,34.7905
1,40.587112,23.040567,337,34.2486
1,40.585713,23.038067,305.3,33.9479
1,40.583813,23.035868,295.8,33.547
1,40.582413,23.033368,269.2,28.3174
1,40.580713,23.030868,261.6,28.5732
1,40.579014,23.028368,237.2,19.049
1,40.577414,23.025868,225.5,18.6527
1,40.575714,23.023369,220.6,22.5951
1,40.574014,23.020869,185.8,18.9469
1,40.572614,23.018369,162.9,18.7115
1,40.571015,23.015869,149.4,20.3492
1,40.569315,23.013369,123,18.8555
1,40.567915,23.010869,96.5,17.2027
1,40.566015,23.00867,86,16.6374
1,40.564315,23.00617,75.9,15.5605
1,40.247441,23.302526,34.1,7.48631
1,40.24934,23.306626,41.7,6.69583
1,40.25134,23.309726,48.6,8.20376
1,40.25184,23.313625,47.7,9.53797
1,40.25214,23.316325,42.8,9.46358
1,40.253539,23.318625,39.9,9.391
1,40.254339,23.321124,42,10.0151
1,40.256039,23.323624,44.2,10.6792
1,40.257439,23.325224,40.6,10.2931
1,40.259039,23.328324,37.3,11.6817
1,40.260438,23.330224,31.5,11.7625
1,40.261838,23.332224,25.4,11.81
1,40.263838,23.334723,22,12.9648
1,40.265138,23.336123,14.3,11.7932
1,40.267437,23.337723,17.7,12.252
1,40.269337,23.339423,21.1,11.5209
1,40.270437,23.341323,30.8,13.6086
1,40.272137,23.343623,31.8,15.7065
1,40.273536,23.345523,25.6,16.8216
1,40.274936,23.346123,18.9,18.2461
1,40.276536,23.348623,16.7,19.2951
1,40.277936,23.351322,16.8,20.8283
1,40.279036,23.353822,17.5,21.8719
1,40.280435,23.356622,17.9,22.7834
1,40.281835,23.359122,18.3,23.8897
1,40.283235,23.361921,17.6,24.7891
1,40.283835,23.365021,14.1,25.0801
1,40.283835,23.368021,11,25.1867
1,40.283535,23.37132,8.7,24.5121
1,40.283535,23.37412,9.4,24.2975
